"USERID","CUST_PROD_ID","GRADEID","SUBTESTID","DATETIMESTAMP"
"5597037","5001","10002","2001",
"5597759","5001","10006","2001",
"5597758","5001","10005","2002",
"5597762","5001","10006","2002",
"5597755","5001","10006","2001",
"5597755","5001","10005","2002",
"5597643","5001","10003","2002",
"5597624","5001","10004","2002",
"5597635","5001","10004","2002",
"5597998","5001","10002","2002",
"5597995","5001","10002","2002",
"5597983","5001","10005","2002",
"5597981","5001","10005","2002",
"5597987","5001","10005","2001",
"5597979","5001","10003","2002",
"5597985","5001","10004","2001",
"5597985","5001","10003","2001",
"5589703","5001","10004","2001",
"5589703","5001","10004","2002",
"5589702","5001","10004","2002",
"5589708","5001","10004","2002",
"5589697","5001","10004","2001",
"5589696","5001","10003","2001",
"5589704","5001","10004","2002",
"5589694","5001","10004","2002",
"5589693","5001","10002","2002",
"5589692","5001","10002","2002",
"5589684","5001","10002","2001",
"5589737","5001","10002","2002",
"5589729","5001","10002","2002",
"5589728","5001","10003","2002",
"5589815","5001","10005","2002",
"5589807","5001","10005","2001",
"5589805","5001","10004","2002",
"5589803","5001","10004","2001",
"5589808","5001","10004","2001",
"5594639","5001","10002","2001",
"5594641","5001","10002","2001",
"5594636","5001","10002","2001",
"5594629","5001","10002","2002",
"5594306","5001","10002","2002",
"5594305","5001","10003","2001",
"5594305","5001","10003","2002",
"5594308","5001","10004","2001",
"5594307","5001","10004","2001",
"5594296","5001","10006","2002",
"5594295","5001","10006","2002",
"5594192","5001","10004","2001",
"5594311","5001","10002","2001",
"5592967","5001","10003","2002",
"5592969","5001","10002","2001",
"5592873","5001","10004","2001",
"5592873","5001","10004","2002",
"5594551","5001","10004","2001",
"5594543","5001","10006","2001",
"5594543","5001","10005","2001",
"5593342","5001","10002","2001",
"5593333","5001","10002","2002",
"5593224","5001","10004","2002",
"5593223","5001","10006","2001",
"5593231","5001","10004","2002",
"5594067","5001","10002","2002",
"5594066","5001","10002","2002",
"5594065","5001","10004","2002",
"5589411","5001","10002","2001",
"5589410","5001","10003","2002",
"5589409","5001","10003","2002",
"5589400","5001","10003","2001",
"5589392","5001","10006","2001",
"5589392","5001","10004","2001",
"5589390","5001","10006","2002",
"5589308","5001","10004","2001",
"5589316","5001","10004","2001",
"5589283","5001","10002","2001",
"5589286","5001","10003","2001",
"5589285","5001","10003","2002",
"5589250","5001","10002","2002",
"5589244","5001","10003","2001",
"5589243","5001","10003","2002",
"5589242","5001","10003","2001",
"5589240","5001","10002","2002",
"5589237","5001","10003","2002",
"5589229","5001","10003","2001",
"5589227","5001","10002","2002",
"5589221","5001","10004","2002",
"5589208","5001","10004","2001",
"5589385","5001","10002","2002",
"5589373","5001","10002","2002",
"5589368","5001","10002","2001",
"5589371","5001","10002","2001",
"5589359","5001","10002","2001",
"5589357","5001","10002","2002",
"5589295","5001","10003","2001",
"5589294","5001","10002","2001",
"5589300","5001","10002","2001",
"5589264","5001","10005","2001",
"5589262","5001","10004","2002",
"5589271","5001","10006","2002",
"5589257","5001","10005","2001",
"5589355","5001","10003","2001",
"5589331","5001","10002","2001",
"5589329","5001","10003","2001",
"5589185","5001","10003","2002",
"5589183","5001","10004","2001",
"5588139","5001","10003","2001",
"5588139","5001","10003","2002",
"5589920","5001","10004","2002",
"5589928","5001","10004","2001",
"5589927","5001","10005","2001",
"5588676","5001","10005","2002",
"5588668","5001","10005","2001",
"5588667","5001","10003","2001",
"5588665","5001","10002","2002",
"5588661","5001","10002","2001",
"5588659","5001","10002","2001",
"5588001","5001","10002","2002",
"5587998","5001","10002","2001",
"5587983","5001","10004","2001",
"5587985","5001","10004","2002",
"5587984","5001","10004","2001",
"5587974","5001","10004","2002",
"5587970","5001","10004","2002",
"5587948","5001","10006","2002",
"5587951","5001","10005","2001",
"5588036","5001","10002","2002",
"5588037","5001","10002","2001",
"5588037","5001","10002","2002",
"5588023","5001","10006","2001",
"5588009","5001","10002","2002",
"5588007","5001","10002","2002",
"5588004","5001","10002","2001",
"5588003","5001","10002","2002",
"5587891","5001","10002","2002",
"5587890","5001","10003","2002",
"5587886","5001","10002","2001",
"5587871","5001","10004","2001",
"5587855","5001","10002","2002",
"5587848","5001","10002","2001",
"5587848","5001","10002","2002",
"5587853","5001","10003","2001",
"5587850","5001","10002","2002",
"5587845","5001","10003","2001",
"5587844","5001","10002","2001",
"5587882","5001","10002","2001",
"5587882","5001","10002","2002",
"5587885","5001","10003","2001",
"5587884","5001","10002","2001",
"5587883","5001","10002","2002",
"5588826","5001","10004","2002",
"5588821","5001","10002","2001",
"5588820","5001","10003","2002",
"5588824","5001","10004","2001",
"5588824","5001","10003","2001",
"5588847","5001","10002","2001",
"5588841","5001","10002","2002",
"5588845","5001","10002","2002",
"5588840","5001","10004","2001",
"5588833","5001","10004","2001",
"5588903","5001","10006","2002",
"5588893","5001","10006","2002",
"5588899","5001","10004","2002",
"5588882","5001","10002","2001",
"5588877","5001","10003","2002",
"5590591","5001","10002","2002",
"5590597","5001","10002","2001",
"5590596","5001","10003","2002",
"5590593","5001","10002","2002",
"5590586","5001","10003","2002",
"5590581","5001","10005","2001",
"5590573","5001","10004","2002",
"5590573","5001","10005","2002",
"5590572","5001","10006","2002",
"5590572","5001","10004","2002",
"5589995","5001","10003","2001",
"5589546","5001","10002","2002",
"5589977","5001","10006","2002",
"5589982","5001","10006","2001",
"5589973","5001","10003","2002",
"5589967","5001","10003","2001",
"5589967","5001","10003","2002",
"5595125","5001","10003","2002",
"5595114","5001","10003","2001",
"5595108","5001","10003","2001",
"5589822","5001","10005","2002",
"5589820","5001","10005","2001",
"5589601","5001","10004","2001",
"5589600","5001","10004","2002",
"5589598","5001","10004","2001",
"5589597","5001","10005","2002",
"5589590","5001","10002","2002",
"5589584","5001","10002","2002",
"5589582","5001","10003","2001",
"5589582","5001","10003","2002",
"5589579","5001","10003","2001",
"5590611","5001","10003","2001",
"5590611","5001","10003","2002",
"5590616","5001","10002","2002",
"5590614","5001","10002","2002",
"5590609","5001","10003","2002",
"5590603","5001","10006","2001",
"5590606","5001","10005","2002",
"5590604","5001","10004","2002",
"5595100","5001","10004","2002",
"5595096","5001","10005","2002",
"5590531","5001","10005","2002",
"5590527","5001","10005","2001",
"5595101","5001","10005","2001",
"5590525","5001","10003","2001",
"5590525","5001","10003","2002",
"5590525","5001","10002","2001",
"5590938","5001","10006","2002",
"5595118","5001","10006","2002",
"5595116","5001","10002","2001",
"5595109","5001","10002","2002",
"5589826","5001","10002","2001",
"5589817","5001","10006","2002",
"5589816","5001","10005","2002",
"5589604","5001","10006","2002",
"5589594","5001","10003","2001",
"5589587","5001","10003","2002",
"5589580","5001","10002","2002",
"5589578","5001","10002","2001",
"5589578","5001","10002","2002",
"5590608","5001","10002","2002",
"5590612","5001","10003","2002",
"5590607","5001","10003","2002",
"5595097","5001","10004","2002",
"5590532","5001","10006","2001",
"5590531","5001","10005","2001",
"5590529","5001","10004","2001",
"5590519","5001","10002","2002",
"5590518","5001","10003","2001",
"5590517","5001","10003","2001",
"5590516","5001","10003","2001",
"5590520","5001","10003","2001",
"5590805","5001","10003","2002",
"5590805","5001","10002","2001",
"5590799","5001","10003","2002",
"5590797","5001","10003","2001",
"5590793","5001","10003","2001",
"5589670","5001","10002","2002",
"5589675","5001","10004","2001",
"5597616","5001","10003","2002",
"5597525","5001","10004","2001",
"5597514","5001","10005","2001",
"5597520","5001","10005","2001",
"5597520","5001","10005","2002",
"5597400","5001","10004","2002",
"5597398","5001","10003","2001",
"5597391","5001","10003","2002",
"5597388","5001","10004","2001",
"5597393","5001","10004","2002",
"5597386","5001","10003","2001",
"5597155","5001","10004","2001",
"5597152","5001","10006","2002",
"5597043","5001","10002","2002",
"5597138","5001","10005","2002",
"5597137","5001","10004","2002",
"5597036","5001","10003","2001",
"5597034","5001","10002","2002",
"5597762","5001","10005","2002",
"5597749","5001","10004","2002",
"5597753","5001","10002","2001",
"5597752","5001","10004","2001",
"5597752","5001","10003","2002",
"5597748","5001","10004","2002",
"5597747","5001","10002","2001",
"5597747","5001","10002","2002",
"5597746","5001","10002","2002",
"5597746","5001","10002","2001",
"5597741","5001","10002","2001",
"5597645","5001","10002","2001",
"5597644","5001","10003","2001",
"5597643","5001","10003","2001",
"5597636","5001","10004","2001",
"5597627","5001","10002","2002",
"5597626","5001","10002","2002",
"5597630","5001","10003","2002",
"5597625","5001","10002","2002",
"5597993","5001","10004","2002",
"5597981","5001","10003","2001",
"5589725","5001","10005","2001",
"5589713","5001","10004","2001",
"5589712","5001","10003","2002",
"5589700","5001","10003","2002",
"5589710","5001","10004","2002",
"5589709","5001","10003","2002",
"5589697","5001","10004","2002",
"5589705","5001","10004","2002",
"5589687","5001","10002","2001",
"5589686","5001","10002","2002",
"5589685","5001","10002","2001",
"5589682","5001","10002","2001",
"5589734","5001","10003","2001",
"5589736","5001","10002","2001",
"5589732","5001","10003","2002",
"5589735","5001","10002","2002",
"5589815","5001","10006","2002",
"5589811","5001","10005","2001",
"5589810","5001","10005","2002",
"5589800","5001","10003","2001",
"5598125","5001","10006","2002",
"5598121","5001","10006","2002",
"5598224","5001","10006","2001",
"5598219","5001","10005","2002",
"5598218","5001","10005","2001",
"5596582","5001","10003","2001",
"5596581","5001","10004","2001",
"5596567","5001","10003","2002",
"5596573","5001","10004","2001",
"5596572","5001","10004","2001",
"5598354","5001","10002","2001",
"5598240","5001","10002","2002",
"5598336","5001","10002","2001",
"5598336","5001","10002","2002",
"5598243","5001","10002","2002",
"5598236","5001","10002","2001",
"5598230","5001","10002","2001",
"5597033","5001","10006","2001",
"5597017","5001","10006","2002",
"5597031","5001","10003","2001",
"5597026","5001","10003","2002",
"5590380","5001","10006","2001",
"5590377","5001","10006","2002",
"5590373","5001","10005","2001",
"5590368","5001","10006","2002",
"5590368","5001","10003","2001",
"5589751","5001","10006","2001",
"5590366","5001","10005","2002",
"5590365","5001","10003","2001",
"5589743","5001","10002","2002",
"5596798","5001","10003","2001",
"5596797","5001","10004","2002",
"5596805","5001","10006","2001",
"5596791","5001","10004","2001",
"5596817","5001","10004","2001",
"5596829","5001","10004","2001",
"5596823","5001","10003","2002",
"5596822","5001","10003","2001",
"5596821","5001","10003","2002",
"5596820","5001","10004","2002",
"5596692","5001","10002","2002",
"5596694","5001","10002","2001",
"5596688","5001","10002","2002",
"5596687","5001","10002","2001",
"5596593","5001","10002","2001",
"5596941","5001","10005","2002",
"5596928","5001","10006","2002",
"5596834","5001","10006","2002",
"5596833","5001","10006","2001",
"5596783","5001","10002","2001",
"5596778","5001","10002","2001",
"5597333","5001","10006","2002",
"5597326","5001","10003","2001",
"5597329","5001","10002","2001",
"5597327","5001","10003","2002",
"5597690","5001","10003","2001",
"5597689","5001","10002","2001",
"5597685","5001","10002","2001",
"5597684","5001","10002","2001",
"5597682","5001","10003","2002",
"5597677","5001","10002","2002",
"5596614","5001","10003","2001",
"5597943","5001","10006","2001",
"5597943","5001","10005","2001",
"5597940","5001","10003","2001",
"5598038","5001","10003","2002",
"5597936","5001","10003","2002",
"5595817","5001","10006","2001",
"5595723","5001","10006","2001",
"5595722","5001","10005","2002",
"5595721","5001","10005","2001",
"5595719","5001","10006","2001",
"5595718","5001","10005","2001",
"5595714","5001","10005","2002",
"5595696","5001","10006","2001",
"5595599","5001","10005","2001",
"5595577","5001","10005","2002",
"5595485","5001","10006","2001",
"5595582","5001","10005","2002",
"5595477","5001","10004","2002",
"5595468","5001","10004","2001",
"5595472","5001","10004","2001",
"5595456","5001","10002","2001",
"5595459","5001","10003","2002",
"5595361","5001","10003","2001",
"5595351","5001","10003","2001",
"5595360","5001","10002","2002",
"5595359","5001","10004","2002",
"5595358","5001","10003","2001",
"5595358","5001","10002","2001",
"5595357","5001","10003","2001",
"5595357","5001","10003","2002",
"5595356","5001","10004","2002",
"5595347","5001","10003","2001",
"5596073","5001","10002","2002",
"5596076","5001","10004","2001",
"5596075","5001","10002","2002",
